"","Year","Combine"
"11562","2020","oxidation"
"11563","2020","oxidativestress"
"11564","2020","moss"
"11565","2020","lensculinaris"
"11566","2020","sugar"
"11567","2020","morphology"
"11568","2020","inducedresponse"
"11569","2020","experimentalstudy"
"11570","2020","semiaridregion"
"11571","2020","bioaccumulation"
"11572","2020","antioxidant"
"11573","2020","germination"
"11574","2020","biomass"
"11575","2020","cropyield"
"11576","2020","metabolism"
"11577","2020","waterstorage"
"11578","2020","droughtstress"
"11579","2020","physiologicalresponse"
"11580","2020","bryophyta"
"11581","2020","legume"
"11582","2020","biochemistry"
"11583","2020",""
"11584","2020","foodsecurity"
"11585","2020","agriculturaldevelopment"
"11586","2020","nepal"
"11587","2020","indigenousknowledge"
"11588","2020","ruralarea"
"11589","2020","traditionalagriculture"
"11590","2020","student"
"11591","2020","kunming"
"11592","2020","legume"
"11593","2020","china"
"11594","2020","nitrogen"
"11595","2020","microclimate"
"11596","2020","yunnan"
"11597","2020","diseaseincidence"
"11598","2020","triticumaestivum"
"11599","2020","viciafaba"
"11600","2020","cropyield"
"11601","2020","botrytisfabae"
"11602","2020","intercropping"
"11603","2020","cultivation"
"11604","2020","foodsecurity"
"11605","2020","fungaldisease"
"11606","2020","diseasecontrol"
"11607","2020",""
"11608","2020",""
"11609","2020",""
"11610","2020","researchandapplication"
"11611","2020","foodsupply"
"11612","2020","supplychainvisibility"
"11613","2020","visibility"
"11614","2020","agriculture"
"11615","2020","blockchain"
"11616","2020","informationinaccuracy"
"11617","2020","dataanalytics"
"11618","2020","agri-foodsupplychains"
"11619","2020","sustainableperformance"
"11620","2020","sustainableagriculture"
"11621","2020","sustainabledevelopment"
"11622","2020","predictiveanalytics"
"11623","2020","futureresearchdirections"
"11624","2020","investments"
"11625","2020","supplychains"
"11626","2020","agriculturalsupplychains"
"11627","2020","bigdata"
"11628","2020","awareness"
"11629","2020","consumer"
"11630","2020","cropmanagement"
"11631","2020","croppingsystem"
"11632","2020","feedingbehavior"
"11633","2020","foodsecurity"
"11634","2020","genotype"
"11635","2020","government"
"11636","2020","grainyield"
"11637","2020","growingseason"
"11638","2020","human"
"11639","2020","maize"
"11640","2020","maturity"
"11641","2020","nonhuman"
"11642","2020","nutrient"
"11643","2020","plantseed"
"11644","2020","potato"
"11645","2020","rice"
"11646","2020","ruralpopulation"
"11647","2020","sowing"
"11648","2020","spring"
"11649","2020","winter"
"11650","2020","adaptation"
"11651","2020","agriculture"
"11652","2020","cateringservice"
"11653","2020","chenopodiumquinoa"
"11654","2020","crop"
"11655","2020","genetics"
"11656","2020","growth"
"11657","2020","developmentandaging"
"11658","2020","procedures"
"11659","2020","season"
"11660","2020","temperature"
"11661","2020","adaptation"
"11662","2020","physiological"
"11663","2020","altitude"
"11664","2020","bhutan"
"11665","2020","crops"
"11666","2020","agricultural"
"11667","2020","foodsupply"
"11668","2020","humans"
"11669","2020","seasons"
"11670","2020","agriculturalworker"
"11671","2020","article"
"11672","2020","autumn"
"11673","2020","bakeryproduct"
"11674","2020","child"
"11675","2020","climate"
"11676","2020","institutionalcapacities"
"11677","2020","gapsandconstraints"
"11678","2020","himalayas"
"11679","2020","institutionalarrangement"
"11680","2020","agriculturedevelopment"
"11681","2020","strategicplanning"
"11682","2020","publicpolicy"
"11683","2020","lawsandlegislation"
"11684","2020","deceleration"
"11685","2020","agriculturaldevelopment"
"11686","2020","agriculture"
"11687","2020","legislativeprovisions"
"11688","2020","nepal"
"11689","2020","aidpolicy"
"11690","2020","agriculturalresearch"
"11691","2020","agriculturaltechnology"
"11692","2020","adoptionbehavior"
"11693","2020","probability"
"11694","2020","agriculturaldevelopment"
"11695","2020","numericalmodel"
"11696","2020","nepal"
"11697","2020","foodavailability"
"11698","2020","dietaryintake"
"11699","2020","nutritionalrequirement"
"11700","2020","nutritionalstatus"
"11701","2020","foodsecurity"
"11702","2020","householdexpenditure"
"11703","2020","nepal"
"11704","2020","nepal"
"11705","2020","mahakali"
"11706","2020","apparency"
"11707","2020","himalayas"
"11708","2020","speciesrichness"
"11709","2020","ecosystems"
"11710","2020","conservationstatus"
"11711","2020","speciesdiversity"
"11712","2020","plant"
"11713","2020","darchula"
"11714","2020","medicinalplants"
"11715","2020","plants(botany)"
"11716","2020","medicinalplant"
"11717","2020","accessibility"
"11718","2020","ethnobotany"
"11719","2020",""
"11720","2020","grain(agriculturalproduct)"
"11721","2020","virtualwater"
"11722","2020","commerce"
"11723","2020","climatechange"
"11724","2020","waterresources"
"11725","2020","crops"
"11726","2020","competition"
"11727","2020","populationgrowth"
"11728","2020","growthrate"
"11729","2020","northwestchina"
"11730","2020","populationstatistics"
"11731","2020","foodsupply"
"11732","2020","foodsecurity"
"11733","2020","waterfootprint"
"11734","2020","surveys"
"11735","2020","agriculturalproductions"
"11736","2020","sustainabledevelopment"
"11737","2020","assessmentindexsystem"
"11738","2020","renewableenergyresources"
"11739","2020","greenproduction"
"11740","2020","resourceutilizations"
"11741","2020","environmentquality"
"11742","2020","populationstatistics"
"11743","2020","agriculture"
"11744","2020","sustainablesociety"
"11745","2020","socialdevelopment"
"11746","2020","economicandsocialeffects"
"11747","2020","ecology"
"11748","2020","evaluationindexsystem"
"11749","2020","ruraldevelopment"
"11750","2020","economicdevelopment"
"11751","2020","agriculturalland"
"11752","2020","landuse"
"11753","2020","foodsecurity"
"11754","2020","china"
"11755","2020","rural-urbancomparison"
"11756","2020","simulation"
"11757","2020","organiccarbon"
"11758","2020","landusechange"
"11759","2020","agriculturalland"
"11760","2020","rubber"
"11761","2020","soilchange"
"11762","2020","tea"
"11763","2020","jhum"
"11764","2020","secondarysuccession(community)"
"11765","2020","trendstudy"
"11766","2020","meghalaya"
"11767","2020","himalayas"
"11768","2020","soilorganicmatter"
"11769","2020","climatechange"
"11770","2020","soilchemistry"
"11771","2020","soils"
"11772","2020","long-termperspective"
"11773","2020","profit"
"11774","2020","speciescultivation"
"11775","2020","crops"
"11776","2020","dynamics"
"11777","2020","chemicalparameters"
"11778","2020","india"
"11779","2020","article"
"11780","2020","revegetation"
"11781","2020","environmentalpolicy"
"11782","2020","agriculturalworker"
"11783","2020","cultivation"
"11784","2020","landuse"
"11785","2020","productivity"
"11786","2020","plantgrowth"
"11787","2020","forestry"
"11788","2020","soilorganiccarbonstocks"
"11789","2020","plantation"
"11790","2020","teagardens"
"11791","2020","priorityjournal"
"11792","2020","rothc"
"11793","2020","income"
"11794","2020","scientificresearches"
"11795","2020","terrestrialecosystems"
"11796","2020","secondarysuccession"
"11797","2020","rubberplantations"
"11798","2020","riskassessment"
"11799","2020","demographictrend"
"11800","2020","smallscaleindustry"
"11801","2020","developingworld"
"11802","2020","tea"
"11803","2020","certification"
"11804","2020","agriculturalproduction"
"11805","2020","agriculturaldevelopment"
"11806","2020","nepal"
"11807","2020","livelihood"
"11808","2020","ecosystemservice"
"11809","2020","catchment"
"11810","2020","cropproduction"
"11811","2020","livestockfarming"
"11812","2020","qualityoflife"
"11813","2020","himalayas"
"11814","2020","tienshan"
"11815","2020","altaimountains"
"11816","2020","mountainregion"
"11817","2020","centralasia"
"11818","2020","altai"
"11819","2020",""
"11820","2020","infrastructureproject"
"11821","2020","agriculturalproductions"
"11822","2020","indexmethod"
"11823","2020","adaptivecapacity"
"11824","2020","farmingsystem"
"11825","2020","questionnairesurvey"
"11826","2020","strategicapproach"
"11827","2020","extremeevent"
"11828","2020","climatechange"
"11829","2020","surveys"
"11830","2020","extremeweatherevents"
"11831","2020","scales(weighinginstruments)"
"11832","2020","carbonsequestration"
"11833","2020","costs"
"11834","2020","ruralareas"
"11835","2020","cropplant"
"11836","2020","face-to-faceinterview"
"11837","2020","takhar"
"11838","2020","costeffectiveness"
"11839","2020","hazards"
"11840","2020","agriculturalproduction"
"11841","2020","smallscalefarming"
"11842","2020","weighingmethod"
"11843","2020","cultivation"
"11844","2020","adaptivemanagement"
"11845","2020","afghanistan"
"11846","2020","vulnerabilityindex"
"11847","2020",""
"11848","2020",""
"11849","2020","agriculturalland"
"11850","2020","ruralarea"
"11851","2020","cropproduction"
"11852","2020","cashcropping"
"11853","2020","landtenure"
"11854","2020","cultivation"
"11855","2020","china"
"11856","2020","agriculturaltechnology"
"11857","2020","ruraleconomy"
"11858","2020","agriculturallabor"
"11859","2020","cereal"
"11860","2020","farmingsystem"
"11861","2020","shift-shareanalysis"
"11862","2020","biomass"
"11863","2020","shiftingcultivation"
"11864","2020","cultivation"
"11865","2020","cropplant"
"11866","2020","integratedapproach"
"11867","2020","cropproduction"
"11868","2020","croppingpractice"
"11869","2020","agriculturalintensification"
"11870","2020","india"
"11871","2020","actionresearch"
"11872","2020","nagaland"
"11873","2020",""
"11874","2020","seedtreatment"
"11875","2020","high-voltagedischarges"
"11876","2020","plasma-activatedwaters"
"11877","2020","h2o2"
"11878","2020","electricdischarges"
"11879","2020","crops"
"11880","2020","reactiveoxygenspecies"
"11881","2020","blackgram"
"11882","2020","plants(botany)"
"11883","2020","noncovalentbinding"
"11884","2020","enzymeactivity"
"11885","2020","optimumconditions"
"11886","2020","watertreatment"
"11887","2020","seed"
"11888","2020","cultivation"
"11889","2020","environmentalprotection"
"11890","2020","sustainability"
"11891","2020","recognition"
"11892","2020","leastsquaresmethod"
"11893","2020","educationaldevelopment"
"11894","2020","agriculturaleconomics"
"11895","2020","publicattitude"
"11896","2020","alternativeagriculture"
"11897","2020","sustainabledevelopment"
"11898","2020","academicresearch"
"11899","2020","empiricalanalysis"
"11900","2020","policyimplementation"
"11901","2020","business"
"11902","2020","traditionalmanagement"
"11903","2020","agro-ecosystems"
"11904","2020","indicatorspecies"
"11905","2020","humanactivity"
"11906","2020","ecosystemservices"
"11907","2020","managementpractice"
"11908","2020","forestry"
"11909","2020","agriculturalecosystem"
"11910","2020","landuse"
"11911","2020","endemicspecies"
"11912","2020","hostspecificity"
"11913","2020","habitatfragmentation"
"11914","2020","human-modifiedlandscapes"
"11915","2020","plants(botany)"
"11916","2020","citrusreticulata"
"11917","2020","forests"
"11918","2020","butterfly"
"11919","2020","specialization"
"11920","2020","himalayas"
"11921","2020","biodiversity"
"11922","2020","environmentalprotection"
"11923","2020","ecosystemservice"
"11924","2020","india"
"11925","2020","substitution"
"11926","2020","specialist"
"11927","2020","sikkim"
"11928","2020","agroforestry"
"11929","2020","ecosystems"
"11930","2020","papilionoidea"
"11931","2020","conservation"
"11932","2020","speciesrichness"
"11933","2020","elettariacardamomum"
"11934","2020",""
"11935","2020",""
"11936","2020",""
"11937","2020",""
"11938","2020",""
"11939","2020","agriculturalworker"
"11940","2020","article"
"11941","2020","cashcrop"
"11942","2020","education"
"11943","2020","foodintake"
"11944","2020","gujarat"
"11945","2020","haryana"
"11946","2020","household"
"11947","2020","human"
"11948","2020","humancell"
"11949","2020","humanexperiment"
"11950","2020","nonhuman"
"11951","2020","nutrition"
"11952","2020","socioeconomics"
"11953","2020","crops"
"11954","2020","soilchemistry"
"11955","2020","soilanalysis"
"11956","2020","priorityjournal"
"11957","2020","phosphate"
"11958","2020","brassicarapa"
"11959","2020","brassicarapasubsp.chinensis"
"11960","2020","urbanarea"
"11961","2020","flavonoid"
"11962","2020","glucosinolate"
"11963","2020","soilamendment"
"11964","2020","nitrate"
"11965","2020","angiosperm"
"11966","2020","plantmetabolism"
"11967","2020","cropplant"
"11968","2020","cropyield"
"11969","2020","fertilizerapplication"
"11970","2020","growthresponse"
"11971","2020","leafyvegetable"
"11972","2020","soiltesting"
"11973","2020","soils"
"11974","2020","urbanagriculture"
"11975","2020","potassium"
"11976","2020","unclassifieddrug"
"11977","2020","biomass"
"11978","2020","biochar"
"11979","2020","bokchoy"
"11980","2020","carbohydrateanalysis"
"11981","2020","foodsupply"
"11982","2020","metabolism"
"11983","2020","nutrients"
"11984","2020","seed"
"11985","2020","harvest"
"11986","2020","metabolomics"
"11987","2020","nonhuman"
"11988","2020","nutrientcontent"
"11989","2020","nutritionalvalue"
"11990","2020","biosynthesis"
"11991","2020","metabolomicanalysis"
"11992","2020","nutrientcontents"
"11993","2020","carbohydrate"
"11994","2020","urbanagricultures"
"11995","2020","urbangrowth"
"11996","2020","article"
"11997","2020","charcoal"
"11998","2020","lightweightsoils"
"11999","2020","agriculturalland"
"12000","2020","plantgrowth"
"12001","2020","itsapplications"
"12002","2020","germination"
"12003","2020","phytotoxicity"
"12004","2020","controlledstudy"
"12005","2020","chemicalanalysis"
"12006","2020","applicationrates"
"12007","2020","chemicalcharacteristic"
"12008","2020","cultivation"
"12009","2020","sichuan"
"12010","2020","fagopyrumtataricum"
"12011","2020","foodmarket"
"12012","2020","culturalhistory"
"12013","2020","liangshan"
"12014","2020","fieldmethod"
"12015","2020","wheat"
"12016","2020","china"
"12017","2020","indigenousknowledge"
"12018","2020","speciesdiversity"
"12019","2020","ethnicity"
"12020","2020","harvesting"
"12021","2020",""
"12022","2020",""
"12023","2020","integratedfarmingsystems"
"12024","2020","grain(agriculturalproduct)"
"12025","2020","grainproduction"
"12026","2020","environmentalpollutions"
"12027","2020","fish"
"12028","2020","sustainableagriculture"
"12029","2020","economicanalysis"
"12030","2020","sustainabledevelopment"
"12031","2020","lakes"
"12032","2020","pollutioncontrol"
"12033","2020","emergyevaluation"
"12034","2020","landownership"
"12035","2020","top-downapproach"
"12036","2020","sustainabledevelopment"
"12037","2020","stakeholder"
"12038","2020","livelihood"
